Product Name,Price (₹),Rating,Number of Ratings,Number_of_Ratings
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,545
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,4975
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,399
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,511
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,3326
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,4878
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,3029
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,3952
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,1387
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,1955
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,1098
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,249
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,4602
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,3926
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,4090
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,311
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,4307
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,1402
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,1442
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,2829
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,3787
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,1241
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,3120
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,3049
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,1327
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,1712
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,2748
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,387
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,1841
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,4367
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,4162
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,2885
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,2371
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,3281
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,3546
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,1416
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,1885
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,2810
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,1805
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,4091
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,3093
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,1462
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,73
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,3172
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,4138
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,3610
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,624
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,1402
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,2180
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,1944
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,4312
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,1857
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,3148
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,4298
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,4786
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,545
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,2513
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,3380
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,1816
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,83
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,116
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,3522
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,4887
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,2564
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,1874
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,1984
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,1316
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,3717
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,3431
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,2157
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,2623
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,1495
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,3340
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,673
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,4233
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,2617
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,3279
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,1636
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,2103
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,4579
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,121
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,706
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,4662
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,2112
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,2152
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,2051
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,4256
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,4715
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,2748
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,444
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,1397
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,4841
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,2380
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,1077
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,2693
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,1356
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,1337
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,3986
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,4283
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,4059
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,3554
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,477
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,2768
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,4891
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,3883
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,497
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,2842
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,1334
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,1431
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,2506
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,4851
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,3935
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,4125
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,1263
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,2140
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,3431
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,633
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,4460
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,1216
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,3041
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,3639
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,402
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,2771
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,2650
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,403
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,1683
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,4827
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,1980
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,116
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,1439
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,2184
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,121
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,3292
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,1844
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,3672
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,2222
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,1903
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,3082
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,4938
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,560
Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop,"₹62,990",3.0,Not Found,4293
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"₹22,690",4.0,Not Found,3326
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,"₹33,890",4.1,Not Found,4025
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,"₹1,18,990",4.2,Not Found,4316
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,"₹54,190",4.0,Not Found,4591
ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,"₹50,990",2.4,Not Found,1505
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹31,990",4.4,Not Found,955
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"₹35,800",3.2,Not Found,141
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,"₹66,688",4.2,Not Found,1421
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,"₹1,59,990",4.2,Not Found,2178
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"₹45,000",4.2,Not Found,3271
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"₹26,990",4.0,Not Found,2677
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,"₹32,800",1.0,Not Found,3233
DELL Vostro 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and...,"₹45,990",4.2,Not Found,1711
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,"₹49,999",4.0,Not Found,1450
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"₹35,499",4.2,Not Found,4730
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,"₹46,990",4.0,Not Found,4065
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"₹59,999",4.1,Not Found,4501
SAMSUNG Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book 3 Thin and Light ...,"₹38,990",3.3,Not Found,1812
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹31,190",4.1,Not Found,2557
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,"₹1,13,990",4.6,Not Found,1450
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"₹1,15,500",3.8,Not Found,3301
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,"₹1,24,900",4.5,Not Found,2617
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,590",4.0,Not Found,501
